league_url,season,team_name,team_url,squad,squad_url,avg_age,foreigners_cnt,market_value,update_date
https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/saison_id/2018,2018,Stade Rennais FC,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2018,41,https://www.transfermarkt.com/stade-rennais-fc/kader/verein/273/saison_id/2018/plus/1,23.8,17,€4.11m,2023-05-26 18:36:30.461398
https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/saison_id/2018,2018,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/saison_id/2018,42,https://www.transfermarkt.com/as-saint-etienne/kader/verein/618/saison_id/2018/plus/1,24.3,17,€3.13m,2023-05-26 18:36:30.461398
https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/saison_id/2018,2018,FC Nantes,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/saison_id/2018,40,https://www.transfermarkt.com/fc-nantes/kader/verein/995/saison_id/2018/plus/1,24.6,27,€2.99m,2023-05-26 18:36:30.461398
https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/saison_id/2018,2018,FC Toulouse,https://www.transfermarkt.com/fc-toulouse/startseite/verein/415/saison_id/2018,40,https://www.transfermarkt.com/fc-toulouse/kader/verein/415/saison_id/2018/plus/1,24.1,19,€2.83m,2023-05-26 18:36:30.461398
https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/saison_id/2018,2018,Montpellier HSC,https://www.transfermarkt.com/montpellier-hsc/startseite/verein/969/saison_id/2018,32,https://www.transfermarkt.com/montpellier-hsc/kader/verein/969/saison_id/2018/plus/1,25.7,16,€3.43m,2023-05-26 18:36:30.461398
https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/saison_id/2018,2018,RC Strasbourg Alsace,https://www.transfermarkt.com/rc-strassburg-alsace/startseite/verein/667/saison_id/2018,33,https://www.transfermarkt.com/rc-strasbourg-alsace/kader/verein/667/saison_id/2018/plus/1,25.2,14,€2.97m,2023-05-26 18:36:30.461398
https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/saison_id/2018,2018,Nîmes Olympique,https://www.transfermarkt.com/nimes-olympique/startseite/verein/1160/saison_id/2018,31,https://www.transfermarkt.com/nimes-olympique/kader/verein/1160/saison_id/2018/plus/1,25.0,14,€2.84m,2023-05-26 18:36:30.461398
https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/saison_id/2018,2018,Stade Reims,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2018,37,https://www.transfermarkt.com/stade-reims/kader/verein/1421/saison_id/2018/plus/1,24.5,22,€2.35m,2023-05-26 18:36:30.461398
https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/saison_id/2018,2018,Angers SCO,https://www.transfermarkt.com/sco-angers/startseite/verein/1420/saison_id/2018,38,https://www.transfermarkt.com/angers-sco/kader/verein/1420/saison_id/2018/plus/1,26.5,19,€2.10m,2023-05-26 18:36:30.461398
https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/saison_id/2018,2018,EA Guingamp,https://www.transfermarkt.com/ea-guingamp/startseite/verein/855/saison_id/2018,37,https://www.transfermarkt.com/ea-guingamp/kader/verein/855/saison_id/2018/plus/1,25.3,16,€1.91m,2023-05-26 18:36:30.461398
https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/saison_id/2018,2018,Amiens SC,https://www.transfermarkt.com/amiens-sc/startseite/verein/1416/saison_id/2018,36,https://www.transfermarkt.com/amiens-sc/kader/verein/1416/saison_id/2018/plus/1,25.4,18,€1.96m,2023-05-26 18:36:30.461398
https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/saison_id/2018,2018,SM Caen,https://www.transfermarkt.com/sm-caen/startseite/verein/1162/saison_id/2018,39,https://www.transfermarkt.com/sm-caen/kader/verein/1162/saison_id/2018/plus/1,24.8,19,€1.73m,2023-05-26 18:36:30.461398
https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/saison_id/2018,2018,Dijon FCO,https://www.transfermarkt.com/dijon-fco/startseite/verein/2969/saison_id/2018,32,https://www.transfermarkt.com/dijon-fco/kader/verein/2969/saison_id/2018/plus/1,25.7,18,€2.06m,2023-05-26 18:36:30.461398
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2016,2016,Chelsea FC,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2016,49,https://www.transfermarkt.com/chelsea-fc/kader/verein/631/saison_id/2016/plus/1,24.8,41,€14.01m,2023-05-26 18:36:30.547169
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2016,2016,Manchester City,https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2016,35,https://www.transfermarkt.com/manchester-city/kader/verein/281/saison_id/2016/plus/1,26.4,29,€16.47m,2023-05-26 18:36:30.547169
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2016,2016,Tottenham Hotspur,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2016,38,https://www.transfermarkt.com/tottenham-hotspur/kader/verein/148/saison_id/2016/plus/1,23.7,20,€14.31m,2023-05-26 18:36:30.547169
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2016,2016,Arsenal FC,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2016,42,https://www.transfermarkt.com/arsenal-fc/kader/verein/11/saison_id/2016/plus/1,24.7,26,€12.90m,2023-05-26 18:36:30.547169
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2016,2016,Manchester United,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2016,42,https://www.transfermarkt.com/manchester-united/kader/verein/985/saison_id/2016/plus/1,24.4,25,€12.65m,2023-05-26 18:36:30.547169
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2016,2016,Liverpool FC,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2016,38,https://www.transfermarkt.com/liverpool-fc/kader/verein/31/saison_id/2016/plus/1,24.4,24,€11.20m,2023-05-26 18:36:30.547169
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2016,2016,Everton FC,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2016,39,https://www.transfermarkt.com/everton-fc/kader/verein/29/saison_id/2016/plus/1,25.9,25,€7.98m,2023-05-26 18:36:30.547169
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2016,2016,West Ham United,https://www.transfermarkt.com/west-ham-united/startseite/verein/379/saison_id/2016,44,https://www.transfermarkt.com/west-ham-united/kader/verein/379/saison_id/2016/plus/1,24.7,28,€6.21m,2023-05-26 18:36:30.547169
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2016,2016,Southampton FC,https://www.transfermarkt.com/fc-southampton/startseite/verein/180/saison_id/2016,36,https://www.transfermarkt.com/southampton-fc/kader/verein/180/saison_id/2016/plus/1,25.3,19,€7.33m,2023-05-26 18:36:30.547169
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2016,2016,Crystal Palace,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2016,45,https://www.transfermarkt.com/crystal-palace/kader/verein/873/saison_id/2016/plus/1,26.1,26,€5.08m,2023-05-26 18:36:30.547169
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2016,2016,Leicester City,https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2016,31,https://www.transfermarkt.com/leicester-city/kader/verein/1003/saison_id/2016/plus/1,26.6,21,€7.05m,2023-05-26 18:36:30.547169
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2016,2016,Stoke City,https://www.transfermarkt.com/stoke-city/startseite/verein/512/saison_id/2016,34,https://www.transfermarkt.com/stoke-city/kader/verein/512/saison_id/2016/plus/1,27.1,27,€5.47m,2023-05-26 18:36:30.547169
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2016,2016,Watford FC,https://www.transfermarkt.com/fc-watford/startseite/verein/1010/saison_id/2016,46,https://www.transfermarkt.com/watford-fc/kader/verein/1010/saison_id/2016/plus/1,26.8,36,€3.82m,2023-05-26 18:36:30.547169
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2016,2016,Swansea City,https://www.transfermarkt.com/swansea-city/startseite/verein/2288/saison_id/2016,37,https://www.transfermarkt.com/swansea-city/kader/verein/2288/saison_id/2016/plus/1,26.9,28,€4.25m,2023-05-26 18:36:30.547169
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2016,2016,Hull City,https://www.transfermarkt.com/hull-city/startseite/verein/3008/saison_id/2016,42,https://www.transfermarkt.com/hull-city/kader/verein/3008/saison_id/2016/plus/1,26.0,23,€3.23m,2023-05-26 18:36:30.547169
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2016,2016,Sunderland AFC,https://www.transfermarkt.com/afc-sunderland/startseite/verein/289/saison_id/2016,42,https://www.transfermarkt.com/sunderland-afc/kader/verein/289/saison_id/2016/plus/1,25.3,27,€3.14m,2023-05-26 18:36:30.547169
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2016,2016,AFC Bournemouth,https://www.transfermarkt.com/afc-bournemouth/startseite/verein/989/saison_id/2016,41,https://www.transfermarkt.com/afc-bournemouth/kader/verein/989/saison_id/2016/plus/1,24.4,16,€3.21m,2023-05-26 18:36:30.547169
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2016,2016,Middlesbrough FC,https://www.transfermarkt.com/fc-middlesbrough/startseite/verein/641/saison_id/2016,35,https://www.transfermarkt.com/middlesbrough-fc/kader/verein/641/saison_id/2016/plus/1,27.3,21,€3.68m,2023-05-26 18:36:30.547169
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2016,2016,West Bromwich Albion,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2016,30,https://www.transfermarkt.com/west-bromwich-albion/kader/verein/984/saison_id/2016/plus/1,27.3,18,€4.11m,2023-05-26 18:36:30.547169
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2016,2016,Burnley FC,https://www.transfermarkt.com/fc-burnley/startseite/verein/1132/saison_id/2016,36,https://www.transfermarkt.com/burnley-fc/kader/verein/1132/saison_id/2016/plus/1,26.6,15,€2.98m,2023-05-26 18:36:30.547169
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2018,2018,Manchester City,https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2018,46,https://www.transfermarkt.com/manchester-city/kader/verein/281/saison_id/2018/plus/1,24.3,34,€26.16m,2023-05-26 18:36:30.669817
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2018,2018,Liverpool FC,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,39,https://www.transfermarkt.com/liverpool-fc/kader/verein/31/saison_id/2018/plus/1,24.7,25,€30.06m,2023-05-26 18:36:30.669817
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2018,2018,Chelsea FC,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,54,https://www.transfermarkt.com/chelsea-fc/kader/verein/631/saison_id/2018/plus/1,25.6,40,€21.60m,2023-05-26 18:36:30.669817
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2018,2018,Tottenham Hotspur,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2018,34,https://www.transfermarkt.com/tottenham-hotspur/kader/verein/148/saison_id/2018/plus/1,25.4,20,€26.43m,2023-05-26 18:36:30.669817
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2018,2018,Manchester United,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2018,36,https://www.transfermarkt.com/manchester-united/kader/verein/985/saison_id/2018/plus/1,25.3,22,€22.16m,2023-05-26 18:36:30.669817
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2018,2018,Arsenal FC,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2018,42,https://www.transfermarkt.com/arsenal-fc/kader/verein/11/saison_id/2018/plus/1,24.9,28,€15.69m,2023-05-26 18:36:30.669817
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2018,2018,Everton FC,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,40,https://www.transfermarkt.com/everton-fc/kader/verein/29/saison_id/2018/plus/1,26.0,28,€13.23m,2023-05-26 18:36:30.669817
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2018,2018,Leicester City,https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2018,37,https://www.transfermarkt.com/leicester-city/kader/verein/1003/saison_id/2018/plus/1,26.4,26,€11.73m,2023-05-26 18:36:30.669817
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2018,2018,West Ham United,https://www.transfermarkt.com/west-ham-united/startseite/verein/379/saison_id/2018,37,https://www.transfermarkt.com/west-ham-united/kader/verein/379/saison_id/2018/plus/1,26.6,23,€9.70m,2023-05-26 18:36:30.669817
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2018,2018,AFC Bournemouth,https://www.transfermarkt.com/afc-bournemouth/startseite/verein/989/saison_id/2018,37,https://www.transfermarkt.com/afc-bournemouth/kader/verein/989/saison_id/2018/plus/1,25.7,17,€8.38m,2023-05-26 18:36:30.669817
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2018,2018,Southampton FC,https://www.transfermarkt.com/fc-southampton/startseite/verein/180/saison_id/2018,40,https://www.transfermarkt.com/southampton-fc/kader/verein/180/saison_id/2018/plus/1,24.9,19,€7.64m,2023-05-26 18:36:30.669817
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2018,2018,Wolverhampton Wanderers,https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2018,40,https://www.transfermarkt.com/wolverhampton-wanderers/kader/verein/543/saison_id/2018/plus/1,24.1,26,€7.57m,2023-05-26 18:36:30.669817
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2018,2018,Crystal Palace,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2018,36,https://www.transfermarkt.com/crystal-palace/kader/verein/873/saison_id/2018/plus/1,26.4,21,€8.03m,2023-05-26 18:36:30.669817
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2018,2018,Fulham FC,https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2018,33,https://www.transfermarkt.com/fulham-fc/kader/verein/931/saison_id/2018/plus/1,25.7,26,€7.70m,2023-05-26 18:36:30.669817
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2018,2018,Newcastle United,https://www.transfermarkt.com/newcastle-united/startseite/verein/762/saison_id/2018,37,https://www.transfermarkt.com/newcastle-united/kader/verein/762/saison_id/2018/plus/1,26.0,23,€6.61m,2023-05-26 18:36:30.669817
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2018,2018,Watford FC,https://www.transfermarkt.com/fc-watford/startseite/verein/1010/saison_id/2018,39,https://www.transfermarkt.com/watford-fc/kader/verein/1010/saison_id/2018/plus/1,26.2,32,€6.13m,2023-05-26 18:36:30.669817
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2018,2018,Burnley FC,https://www.transfermarkt.com/fc-burnley/startseite/verein/1132/saison_id/2018,33,https://www.transfermarkt.com/burnley-fc/kader/verein/1132/saison_id/2018/plus/1,28.1,14,€5.98m,2023-05-26 18:36:30.669817
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2018,2018,Brighton & Hove Albion,https://www.transfermarkt.com/brighton-amp-hove-albion/startseite/verein/1237/saison_id/2018,41,https://www.transfermarkt.com/brighton-amp-hove-albion/kader/verein/1237/saison_id/2018/plus/1,25.8,29,€4.74m,2023-05-26 18:36:30.669817
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2018,2018,Huddersfield Town,https://www.transfermarkt.com/huddersfield-town/startseite/verein/1110/saison_id/2018,33,https://www.transfermarkt.com/huddersfield-town/kader/verein/1110/saison_id/2018/plus/1,25.3,21,€4.17m,2023-05-26 18:36:30.669817
https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/saison_id/2018,2018,Cardiff City,https://www.transfermarkt.com/cardiff-city/startseite/verein/603/saison_id/2018,35,https://www.transfermarkt.com/cardiff-city/kader/verein/603/saison_id/2018/plus/1,27.3,20,€3.23m,2023-05-26 18:36:30.669817
https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/saison_id/2018,2018,Juventus FC,https://www.transfermarkt.com/juventus-turin/startseite/verein/506/saison_id/2018,59,https://www.transfermarkt.com/juventus-fc/kader/verein/506/saison_id/2018/plus/1,25.0,25,€14.76m,2023-05-26 18:36:30.820131
https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/saison_id/2018,2018,SSC Napoli,https://www.transfermarkt.com/ssc-neapel/startseite/verein/6195/saison_id/2018,54,https://www.transfermarkt.com/ssc-napoli/kader/verein/6195/saison_id/2018/plus/1,24.3,27,€11.98m,2023-05-26 18:36:30.820131
https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/saison_id/2018,2018,Inter Milan,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2018,60,https://www.transfermarkt.com/inter-milan/kader/verein/46/saison_id/2018/plus/1,24.0,30,€10.30m,2023-05-26 18:36:30.820131
https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/saison_id/2018,2018,AC Milan,https://www.transfermarkt.com/ac-mailand/startseite/verein/5/saison_id/2018,45,https://www.transfermarkt.com/ac-milan/kader/verein/5/saison_id/2018/plus/1,24.4,22,€12.86m,2023-05-26 18:36:30.820131
https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/saison_id/2018,2018,AS Roma,https://www.transfermarkt.com/as-rom/startseite/verein/12/saison_id/2018,57,https://www.transfermarkt.com/as-roma/kader/verein/12/saison_id/2018/plus/1,23.7,27,€8.05m,2023-05-26 18:36:30.820131
https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/saison_id/2018,2018,Atalanta BC,https://www.transfermarkt.com/atalanta-bergamo/startseite/verein/800/saison_id/2018,88,https://www.transfermarkt.com/atalanta-bc/kader/verein/800/saison_id/2018/plus/1,22.7,29,€4.18m,2023-05-26 18:36:30.820131
https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/saison_id/2018,2018,ACF Fiorentina,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2018,56,https://www.transfermarkt.com/acf-fiorentina/kader/verein/430/saison_id/2018/plus/1,22.9,36,€5.63m,2023-05-26 18:36:30.820131
https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/saison_id/2018,2018,SS Lazio,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2018,57,https://www.transfermarkt.com/ss-lazio/kader/verein/398/saison_id/2018/plus/1,24.4,33,€5.11m,2023-05-26 18:36:30.820131
https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/saison_id/2018,2018,US Sassuolo,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2018,59,https://www.transfermarkt.com/us-sassuolo/kader/verein/6574/saison_id/2018/plus/1,23.8,15,€4.10m,2023-05-26 18:36:30.820131
https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/saison_id/2018,2018,Torino FC,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2018,62,https://www.transfermarkt.com/torino-fc/kader/verein/416/saison_id/2018/plus/1,23.7,29,€3.86m,2023-05-26 18:36:30.820131
https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/saison_id/2018,2018,UC Sampdoria,https://www.transfermarkt.com/sampdoria-genua/startseite/verein/1038/saison_id/2018,59,https://www.transfermarkt.com/uc-sampdoria/kader/verein/1038/saison_id/2018/plus/1,23.5,30,€3.67m,2023-05-26 18:36:30.820131
https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/saison_id/2018,2018,Udinese Calcio,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2018,56,https://www.transfermarkt.com/udinese-calcio/kader/verein/410/saison_id/2018/plus/1,24.7,41,€3.59m,2023-05-26 18:36:30.820131
https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/saison_id/2018,2018,Genoa CFC,https://www.transfermarkt.com/genua-cfc/startseite/verein/252/saison_id/2018,69,https://www.transfermarkt.com/genoa-cfc/kader/verein/252/saison_id/2018/plus/1,23.8,35,€2.78m,2023-05-26 18:36:30.820131
https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/saison_id/2018,2018,Cagliari Calcio,https://www.transfermarkt.com/cagliari-calcio/startseite/verein/1390/saison_id/2018,49,https://www.transfermarkt.com/cagliari-calcio/kader/verein/1390/saison_id/2018/plus/1,25.9,18,€3.17m,2023-05-26 18:36:30.820131
https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/saison_id/2018,2018,Bologna FC 1909,https://www.transfermarkt.com/fc-bologna/startseite/verein/1025/saison_id/2018,48,https://www.transfermarkt.com/bologna-fc-1909/kader/verein/1025/saison_id/2018/plus/1,25.0,28,€2.49m,2023-05-26 18:36:30.820131
https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/saison_id/2018,2018,Empoli FC,https://www.transfermarkt.com/fc-empoli/startseite/verein/749/saison_id/2018,59,https://www.transfermarkt.com/empoli-fc/kader/verein/749/saison_id/2018/plus/1,24.1,24,€1.79m,2023-05-26 18:36:30.820131
https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/saison_id/2018,2018,SPAL,https://www.transfermarkt.com/spal/startseite/verein/2722/saison_id/2018,51,https://www.transfermarkt.com/spal/kader/verein/2722/saison_id/2018/plus/1,25.3,20,€1.91m,2023-05-26 18:36:30.820131
https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/saison_id/2018,2018,Parma Calcio 1913,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2018,70,https://www.transfermarkt.com/parma-calcio-1913/kader/verein/130/saison_id/2018/plus/1,25.6,19,€1.37m,2023-05-26 18:36:30.820131
https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/saison_id/2018,2018,Chievo Verona,https://www.transfermarkt.com/chievo-verona/startseite/verein/862/saison_id/2018,68,https://www.transfermarkt.com/chievo-verona/kader/verein/862/saison_id/2018/plus/1,24.7,32,€804k,2023-05-26 18:36:30.820131
https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/saison_id/2018,2018,Frosinone Calcio,https://www.transfermarkt.com/frosinone-calcio/startseite/verein/8970/saison_id/2018,44,https://www.transfermarkt.com/frosinone-calcio/kader/verein/8970/saison_id/2018/plus/1,25.8,10,€1.24m,2023-05-26 18:36:30.820131
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2021,2021,Real Madrid,https://www.transfermarkt.com/real-madrid/startseite/verein/418/saison_id/2021,36,https://www.transfermarkt.com/real-madrid/kader/verein/418/saison_id/2021/plus/1,25.7,19,€21.41m,2023-05-26 18:36:31.011423
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2021,2021,FC Barcelona,https://www.transfermarkt.com/fc-barcelona/startseite/verein/131/saison_id/2021,47,https://www.transfermarkt.com/fc-barcelona/kader/verein/131/saison_id/2021/plus/1,25.1,23,€15.65m,2023-05-26 18:36:31.011423
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2021,2021,Atlético de Madrid,https://www.transfermarkt.com/atletico-madrid/startseite/verein/13/saison_id/2021,43,https://www.transfermarkt.com/atletico-de-madrid/kader/verein/13/saison_id/2021/plus/1,25.3,24,€15.39m,2023-05-26 18:36:31.011423
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2021,2021,Villarreal CF,https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050/saison_id/2021,39,https://www.transfermarkt.com/villarreal-cf/kader/verein/1050/saison_id/2021/plus/1,26.0,15,€10.48m,2023-05-26 18:36:31.011423
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2021,2021,Sevilla FC,https://www.transfermarkt.com/fc-sevilla/startseite/verein/368/saison_id/2021,43,https://www.transfermarkt.com/sevilla-fc/kader/verein/368/saison_id/2021/plus/1,25.7,21,€8.95m,2023-05-26 18:36:31.011423
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2021,2021,Real Sociedad,https://www.transfermarkt.com/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2021,40,https://www.transfermarkt.com/real-sociedad/kader/verein/681/saison_id/2021/plus/1,24.7,8,€9.42m,2023-05-26 18:36:31.011423
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2021,2021,Valencia CF,https://www.transfermarkt.com/fc-valencia/startseite/verein/1049/saison_id/2021,44,https://www.transfermarkt.com/valencia-cf/kader/verein/1049/saison_id/2021/plus/1,23.6,20,€7.06m,2023-05-26 18:36:31.011423
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2021,2021,Real Betis Balompié,https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150/saison_id/2021,38,https://www.transfermarkt.com/real-betis-balompie/kader/verein/150/saison_id/2021/plus/1,27.4,13,€6.82m,2023-05-26 18:36:31.011423
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2021,2021,Athletic Bilbao,https://www.transfermarkt.com/athletic-bilbao/startseite/verein/621/saison_id/2021,31,https://www.transfermarkt.com/athletic-bilbao/kader/verein/621/saison_id/2021/plus/1,25.7,1,€7.29m,2023-05-26 18:36:31.011423
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2021,2021,Getafe CF,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2021,43,https://www.transfermarkt.com/getafe-cf/kader/verein/3709/saison_id/2021/plus/1,25.2,18,€4.85m,2023-05-26 18:36:31.011423
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2021,2021,RCD Espanyol Barcelona,https://www.transfermarkt.com/espanyol-barcelona/startseite/verein/714/saison_id/2021,38,https://www.transfermarkt.com/rcd-espanyol-barcelona/kader/verein/714/saison_id/2021/plus/1,25.4,7,€3.46m,2023-05-26 18:36:31.011423
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2021,2021,Celta de Vigo,https://www.transfermarkt.com/celta-vigo/startseite/verein/940/saison_id/2021,34,https://www.transfermarkt.com/celta-de-vigo/kader/verein/940/saison_id/2021/plus/1,25.5,11,€3.53m,2023-05-26 18:36:31.011423
https://www.transfermarkt.com/laliga/startseite/wettbewerb/ES1/saison_id/2021,2021,CA Osasuna,https://www.transfermarkt.com/ca-osasuna/startseite/verein/331/saison_id/2021,32,https://www.transfermarkt.com/ca-osasuna/kader/verein/331/saison_id/2021/plus/1,26.9,4,€3.39m,2023-05-26 18:36:31.011423
